weather_id,date,city,condition,temperature_c,humidity_percent,wind_speed_kmh,precipitation_mm,visibility_km,weather_severity_score,driving_impact_score
2692,2025-06-16,Melbourne,Storm,18.5,41,23.0,8.5,39.6,4.3,4.8
2693,2025-06-16,Brisbane,Partly Cloudy,14.8,36,10.9,0.0,13.9,9.4,8.6
2694,2025-06-16,Perth,Storm,13.6,48,44.2,0.0,25.0,7.6,4.4
2695,2025-06-16,Adelaide,Storm,8.1,31,23.7,0.0,9.2,1.5,5.5
2696,2025-06-16,Gold Coast,Partly Cloudy,12.8,68,40.6,13.4,37.7,7.7,9.7
2697,2025-06-16,Newcastle,Storm,6.1,78,4.4,0.0,33.8,6.5,6.9
2698,2025-06-16,Canberra,Partly Cloudy,15.1,43,38.5,0.0,43.7,9.2,4.0
2699,2025-06-16,Sunshine Coast,Cloudy,15.5,58,29.0,29.2,7.9,6.4,4.0
2700,2025-06-16,Wollongong,Light Rain,18.3,57,49.9,0.0,22.7,4.5,7.4
2701,2025-06-17,Sydney,Clear,6.8,75,33.9,0.0,7.5,5.6,8.8
2702,2025-06-17,Melbourne,Fog,19.5,37,43.6,25.1,9.1,7.7,4.3
2703,2025-06-17,Brisbane,Fog,18.0,55,43.7,0.0,26.4,6.7,7.0
2704,2025-06-17,Perth,Light Rain,8.7,76,46.6,0.0,33.3,2.5,8.2
2705,2025-06-17,Adelaide,Storm,9.8,80,22.0,0.0,7.8,4.2,5.7
2706,2025-06-17,Gold Coast,Fog,13.8,34,23.7,34.7,46.4,4.5,7.9
2707,2025-06-17,Newcastle,Cloudy,19.0,67,35.2,0.0,42.0,5.3,1.4
2708,2025-06-17,Canberra,Partly Cloudy,6.9,57,38.8,10.6,10.8,5.6,2.8
2709,2025-06-17,Sunshine Coast,Light Rain,17.2,32,7.8,0.0,39.1,8.6,3.6
2710,2025-06-17,Wollongong,Light Rain,10.4,40,34.7,49.5,28.7,2.6,6.6
2711,2025-06-18,Sydney,Storm,10.6,75,39.8,23.6,35.0,9.2,4.0
2712,2025-06-18,Melbourne,Partly Cloudy,14.0,58,34.6,0.0,10.8,5.9,6.0
2713,2025-06-18,Brisbane,Fog,15.0,85,9.7,7.6,11.7,8.0,7.4
2714,2025-06-18,Perth,Partly Cloudy,14.1,60,17.8,0.0,43.4,5.7,5.5
2715,2025-06-18,Adelaide,Partly Cloudy,10.6,74,40.1,0.0,23.4,5.4,2.4
2716,2025-06-18,Gold Coast,Cloudy,12.9,93,13.3,0.0,21.2,1.3,7.2
2717,2025-06-18,Newcastle,Partly Cloudy,18.5,43,37.9,6.1,29.8,4.2,7.2
2718,2025-06-18,Canberra,Clear,12.9,91,15.8,40.9,47.4,7.8,7.7
2719,2025-06-18,Sunshine Coast,Clear,10.1,31,16.0,0.0,5.1,9.1,6.0
2720,2025-06-18,Wollongong,Light Rain,15.2,92,29.7,13.0,27.5,1.7,2.9
2721,2025-06-19,Sydney,Fog,13.0,84,18.8,39.3,18.3,7.9,3.2
2722,2025-06-19,Melbourne,Cloudy,8.3,86,22.1,20.4,15.3,9.6,6.2
2723,2025-06-19,Brisbane,Partly Cloudy,17.9,85,46.0,0.0,10.1,9.3,4.1
2724,2025-06-19,Perth,Light Rain,7.7,67,10.3,24.9,18.0,3.8,3.9
2725,2025-06-19,Adelaide,Heavy Rain,7.5,67,0.4,0.2,26.3,7.8,1.2
2726,2025-06-19,Gold Coast,Storm,12.2,84,8.2,0.0,21.0,6.3,5.1
2727,2025-06-19,Newcastle,Light Rain,19.6,78,0.8,0.0,38.4,3.9,2.0
2728,2025-06-19,Canberra,Light Rain,13.3,68,24.2,19.4,21.4,6.5,6.8
2729,2025-06-19,Sunshine Coast,Heavy Rain,12.9,87,40.3,0.0,31.8,7.1,9.1
2730,2025-06-19,Wollongong,Light Rain,18.1,44,12.2,30.6,16.4,3.4,9.6
2731,2025-06-20,Sydney,Light Rain,15.8,38,45.9,0.0,30.4,2.6,5.3
2732,2025-06-20,Melbourne,Light Rain,12.2,65,11.9,0.0,8.6,3.0,3.5
2733,2025-06-20,Brisbane,Cloudy,11.8,79,45.1,0.0,43.6,6.6,9.3
2734,2025-06-20,Perth,Fog,16.3,90,16.6,0.0,44.2,5.8,9.8
2735,2025-06-20,Adelaide,Partly Cloudy,6.9,35,32.0,0.0,7.7,6.3,3.9
2736,2025-06-20,Gold Coast,Clear,10.3,86,11.5,0.0,21.4,1.3,7.6
2737,2025-06-20,Newcastle,Partly Cloudy,6.0,65,15.1,0.0,23.4,8.7,7.7
2738,2025-06-20,Canberra,Partly Cloudy,12.0,54,30.5,0.0,44.8,1.5,9.8
2739,2025-06-20,Sunshine Coast,Partly Cloudy,11.1,55,18.6,43.8,21.6,9.5,3.8
2740,2025-06-20,Wollongong,Heavy Rain,18.6,32,28.5,7.8,13.4,7.3,6.3
2741,2025-06-21,Sydney,Heavy Rain,18.7,92,28.0,16.3,26.2,6.9,6.0
2742,2025-06-21,Melbourne,Fog,16.7,90,49.2,0.0,47.3,3.2,6.3
2743,2025-06-21,Brisbane,Partly Cloudy,12.0,95,36.2,42.3,23.5,6.1,6.9
2744,2025-06-21,Perth,Heavy Rain,19.9,71,46.5,39.5,38.9,7.2,3.6
2745,2025-06-21,Adelaide,Storm,19.9,35,22.2,0.0,23.0,9.5,9.1
2746,2025-06-21,Gold Coast,Fog,15.9,33,34.3,0.0,24.9,3.1,2.6
2747,2025-06-21,Newcastle,Light Rain,19.2,75,7.4,0.0,20.6,4.5,1.1
2748,2025-06-21,Canberra,Storm,14.3,40,36.9,0.0,10.4,5.1,3.9
2749,2025-06-21,Sunshine Coast,Fog,13.8,86,8.2,15.8,9.1,8.9,8.1
2750,2025-06-21,Wollongong,Light Rain,17.7,34,49.1,0.0,18.7,5.5,7.4
2751,2025-06-22,Sydney,Storm,16.5,30,18.2,16.9,33.2,2.3,5.7
2752,2025-06-22,Melbourne,Cloudy,18.1,34,38.5,48.7,20.7,8.2,8.7
2753,2025-06-22,Brisbane,Light Rain,11.1,87,9.1,26.7,19.3,5.9,6.0
2754,2025-06-22,Perth,Fog,16.7,53,24.2,46.8,15.1,6.1,8.3
2755,2025-06-22,Adelaide,Clear,16.6,66,48.9,8.5,8.8,5.3,5.3
2756,2025-06-22,Gold Coast,Light Rain,5.0,54,28.3,26.5,28.9,1.3,6.0
2757,2025-06-22,Newcastle,Heavy Rain,15.3,56,48.9,0.0,47.0,5.6,2.1
2758,2025-06-22,Canberra,Partly Cloudy,11.6,80,21.3,0.0,7.1,4.6,5.3
2759,2025-06-22,Sunshine Coast,Cloudy,19.9,75,22.4,0.0,46.1,8.1,3.6
2760,2025-06-22,Wollongong,Cloudy,17.2,86,24.1,0.0,20.9,1.1,1.4
2761,2025-06-23,Sydney,Fog,9.9,94,27.4,0.0,29.3,3.9,3.9
2762,2025-06-23,Melbourne,Partly Cloudy,11.7,73,24.2,0.0,21.2,5.3,2.3
2763,2025-06-23,Brisbane,Partly Cloudy,12.9,66,47.1,0.0,17.9,4.3,8.1
2764,2025-06-23,Perth,Fog,16.0,68,29.0,0.0,22.1,5.7,2.1
2765,2025-06-23,Adelaide,Fog,16.5,44,4.3,0.0,33.3,9.7,1.8
2766,2025-06-23,Gold Coast,Clear,14.7,65,22.0,0.0,7.0,1.4,8.5
2767,2025-06-23,Newcastle,Cloudy,10.0,34,47.4,0.0,11.2,6.6,1.2
2768,2025-06-23,Canberra,Heavy Rain,18.1,34,46.3,0.0,32.3,3.8,3.2
2769,2025-06-23,Sunshine Coast,Cloudy,11.6,94,47.3,11.3,34.5,2.9,3.0
2770,2025-06-23,Wollongong,Partly Cloudy,9.4,51,15.2,0.0,27.9,7.7,5.4
2771,2025-06-24,Sydney,Partly Cloudy,12.9,60,17.5,38.6,44.2,7.0,3.3
2772,2025-06-24,Melbourne,Fog,14.7,82,20.1,0.0,32.3,7.9,7.6
2773,2025-06-24,Brisbane,Partly Cloudy,8.9,32,13.7,45.1,29.8,7.8,8.2
2774,2025-06-24,Perth,Storm,11.3,51,42.1,0.0,5.5,6.2,2.0
2775,2025-06-24,Adelaide,Heavy Rain,11.6,94,47.3,0.0,27.4,1.1,6.3
2776,2025-06-24,Gold Coast,Light Rain,19.5,82,48.0,5.1,45.2,3.1,6.6
2777,2025-06-24,Newcastle,Heavy Rain,9.4,43,34.0,0.0,21.4,1.9,3.3
2778,2025-06-24,Canberra,Light Rain,8.9,79,49.8,0.0,15.4,2.4,4.1
2779,2025-06-24,Sunshine Coast,Partly Cloudy,11.3,86,20.1,0.0,22.8,7.9,2.5
2780,2025-06-24,Wollongong,Heavy Rain,16.3,75,46.4,31.9,47.4,5.4,4.3
2781,2025-06-25,Sydney,Storm,13.3,94,30.8,0.0,26.0,3.1,3.0
2782,2025-06-25,Melbourne,Fog,16.4,93,4.7,0.0,45.2,2.6,9.4
2783,2025-06-25,Brisbane,Cloudy,17.4,62,22.4,16.6,43.2,3.4,1.9
2784,2025-06-25,Perth,Cloudy,7.8,66,48.4,0.0,27.5,6.7,6.4
2785,2025-06-25,Adelaide,Storm,16.9,66,36.4,0.0,8.9,7.1,6.2
2786,2025-06-25,Gold Coast,Fog,18.3,58,46.6,27.9,16.4,5.6,8.5
2787,2025-06-25,Newcastle,Heavy Rain,7.0,54,40.5,22.2,31.7,9.4,7.6
2788,2025-06-25,Canberra,Partly Cloudy,9.7,90,33.5,0.0,41.1,3.5,7.1
2789,2025-06-25,Sunshine Coast,Cloudy,9.7,64,0.2,0.0,36.2,2.7,2.7
2790,2025-06-25,Wollongong,Cloudy,7.3,73,19.3,0.0,11.5,9.5,7.5
2791,2025-06-26,Sydney,Partly Cloudy,17.5,62,46.9,18.0,8.3,1.1,7.0
2792,2025-06-26,Melbourne,Partly Cloudy,9.1,76,38.6,17.0,21.6,9.1,5.5
2793,2025-06-26,Brisbane,Cloudy,5.9,52,34.9,0.0,26.2,2.4,2.7
2794,2025-06-26,Perth,Storm,9.6,53,32.8,0.0,28.8,1.9,8.0
2795,2025-06-26,Adelaide,Light Rain,7.3,50,22.6,0.0,44.5,2.1,5.0
2796,2025-06-26,Gold Coast,Light Rain,15.8,67,21.7,0.0,46.0,8.1,8.7
2797,2025-06-26,Newcastle,Fog,13.7,67,38.1,0.0,25.1,7.4,7.8
2798,2025-06-26,Canberra,Partly Cloudy,13.8,67,13.4,0.0,40.4,2.8,5.4
2799,2025-06-26,Sunshine Coast,Light Rain,14.6,50,49.4,37.5,23.1,5.5,7.4
2800,2025-06-26,Wollongong,Clear,14.1,72,11.5,0.0,45.4,6.8,2.9
2801,2025-06-27,Sydney,Partly Cloudy,7.8,39,19.8,35.6,14.3,2.0,5.1
2802,2025-06-27,Melbourne,Partly Cloudy,5.2,68,2.1,0.0,35.6,3.0,2.8
2803,2025-06-27,Brisbane,Fog,14.8,42,25.6,0.0,23.1,5.9,1.1
2804,2025-06-27,Perth,Partly Cloudy,8.7,37,43.4,11.1,28.8,7.2,9.2
2805,2025-06-27,Adelaide,Cloudy,14.7,54,3.6,0.0,39.9,7.0,3.2
2806,2025-06-27,Gold Coast,Clear,12.3,76,24.2,0.0,8.9,3.9,8.2
2807,2025-06-27,Newcastle,Light Rain,5.3,84,0.6,0.0,13.3,7.4,4.2
2808,2025-06-27,Canberra,Clear,9.3,48,20.5,8.7,11.5,8.8,5.5
2809,2025-06-27,Sunshine Coast,Partly Cloudy,14.6,48,46.7,5.2,40.2,9.9,2.3
2810,2025-06-27,Wollongong,Light Rain,19.4,42,47.1,16.9,48.0,2.1,1.5
2811,2025-06-28,Sydney,Clear,9.3,71,43.3,44.5,27.3,6.9,4.6
2812,2025-06-28,Melbourne,Heavy Rain,15.6,38,1.9,23.9,20.9,8.8,4.8
2813,2025-06-28,Brisbane,Cloudy,10.9,36,49.0,0.0,29.9,7.9,6.0
2814,2025-06-28,Perth,Partly Cloudy,17.1,44,14.5,0.0,15.2,9.9,1.5
2815,2025-06-28,Adelaide,Light Rain,15.3,40,46.2,28.9,13.8,1.1,9.0
2816,2025-06-28,Gold Coast,Clear,7.3,73,42.3,19.6,22.9,1.4,1.1
2817,2025-06-28,Newcastle,Storm,7.7,66,24.6,0.0,19.7,6.9,6.6
2818,2025-06-28,Canberra,Fog,15.7,51,3.2,0.0,15.3,2.1,4.0
2819,2025-06-28,Sunshine Coast,Heavy Rain,7.6,56,8.6,0.0,35.2,2.6,7.9
2820,2025-06-28,Wollongong,Clear,8.8,67,29.6,12.4,35.8,8.6,3.7
2821,2025-06-29,Sydney,Cloudy,16.6,67,11.7,0.0,29.2,8.1,4.2
2822,2025-06-29,Melbourne,Heavy Rain,9.0,36,2.9,41.6,30.8,7.6,3.4
2823,2025-06-29,Brisbane,Light Rain,11.4,82,49.3,12.1,42.9,4.2,6.7
2824,2025-06-29,Perth,Clear,10.5,65,41.6,0.0,16.0,5.4,1.3
2825,2025-06-29,Adelaide,Light Rain,18.1,89,48.5,0.0,7.4,2.7,5.0
2826,2025-06-29,Gold Coast,Storm,7.2,39,39.7,49.6,36.8,1.0,2.7
2827,2025-06-29,Newcastle,Fog,8.5,77,33.7,0.0,16.9,2.0,1.8
2828,2025-06-29,Canberra,Clear,11.1,55,49.4,16.3,5.3,9.4,2.5
2829,2025-06-29,Sunshine Coast,Light Rain,7.6,36,34.3,0.0,49.5,7.7,2.2
2830,2025-06-29,Wollongong,Fog,10.8,59,11.6,0.0,18.2,9.1,9.6
2831,2025-06-30,Sydney,Clear,7.9,38,23.8,0.0,10.4,8.1,3.7
2832,2025-06-30,Melbourne,Storm,12.0,62,2.3,30.2,33.7,4.3,6.0
2833,2025-06-30,Brisbane,Storm,14.0,31,0.3,40.7,23.6,5.0,8.3
2834,2025-06-30,Perth,Partly Cloudy,14.6,83,49.9,0.0,21.6,5.2,4.9
2835,2025-06-30,Adelaide,Cloudy,10.4,44,12.0,7.5,13.4,9.4,5.7
2836,2025-06-30,Gold Coast,Light Rain,16.4,42,2.7,0.0,38.4,1.2,3.7
2837,2025-06-30,Newcastle,Partly Cloudy,7.5,76,44.2,0.0,17.9,7.0,6.2
2838,2025-06-30,Canberra,Clear,10.5,93,16.9,0.0,37.1,8.8,6.6
2839,2025-06-30,Sunshine Coast,Fog,14.3,93,34.7,0.0,20.7,4.5,2.1
2840,2025-06-30,Wollongong,Heavy Rain,12.9,44,20.1,43.1,9.4,9.7,3.9
2841,2025-07-01,Sydney,Clear,19.4,38,12.9,5.8,18.2,8.3,3.8
2842,2025-07-01,Melbourne,Cloudy,10.5,83,22.0,0.0,35.3,2.8,1.7
2843,2025-07-01,Brisbane,Fog,16.1,63,4.6,0.0,23.4,6.4,3.8
2844,2025-07-01,Perth,Storm,19.2,36,27.1,0.0,41.6,2.7,1.1
2845,2025-07-01,Adelaide,Fog,6.8,41,46.7,0.0,45.8,5.2,4.5
2846,2025-07-01,Gold Coast,Clear,8.1,44,5.2,0.0,14.6,3.0,1.8
2847,2025-07-01,Newcastle,Storm,19.3,41,22.8,0.0,16.0,3.9,6.3
2848,2025-07-01,Canberra,Fog,10.4,84,13.0,0.0,30.6,7.0,8.7
2849,2025-07-01,Sunshine Coast,Cloudy,18.9,67,42.8,36.1,36.9,8.9,6.0
2850,2025-07-01,Wollongong,Fog,19.4,67,3.8,0.0,17.6,3.4,7.2
2851,2025-07-02,Sydney,Storm,9.5,38,41.8,0.0,49.9,3.9,3.6
2852,2025-07-02,Melbourne,Light Rain,10.9,48,13.7,7.3,15.3,8.6,6.8
2853,2025-07-02,Brisbane,Cloudy,18.4,46,37.1,21.1,28.0,4.6,3.0
2854,2025-07-02,Perth,Heavy Rain,17.1,74,4.9,30.7,15.7,9.3,4.8
2855,2025-07-02,Adelaide,Clear,9.8,93,14.3,0.0,13.5,9.3,1.9
2856,2025-07-02,Gold Coast,Fog,11.5,64,29.0,0.0,24.4,8.0,6.8
2857,2025-07-02,Newcastle,Clear,9.3,57,23.8,32.7,46.9,6.8,3.6
2858,2025-07-02,Canberra,Fog,11.4,60,31.6,0.6,27.3,6.4,7.2
2859,2025-07-02,Sunshine Coast,Heavy Rain,14.6,84,28.8,0.0,19.5,7.7,1.5
2860,2025-07-02,Wollongong,Fog,13.4,59,49.2,0.0,36.3,3.9,8.7
2861,2025-07-03,Sydney,Cloudy,9.2,92,15.3,0.0,15.7,7.3,4.3
2862,2025-07-03,Melbourne,Storm,14.8,90,12.4,23.9,9.2,4.8,7.9
2863,2025-07-03,Brisbane,Cloudy,7.3,60,3.8,35.1,40.9,3.9,3.3
2864,2025-07-03,Perth,Heavy Rain,5.1,57,23.7,0.0,38.6,5.7,6.6
2865,2025-07-03,Adelaide,Storm,13.4,87,13.4,0.0,32.9,2.5,1.2
2866,2025-07-03,Gold Coast,Storm,15.9,75,1.6,0.0,46.5,2.4,1.6
2867,2025-07-03,Newcastle,Storm,9.0,49,19.5,0.0,22.9,2.8,8.9
2868,2025-07-03,Canberra,Partly Cloudy,14.1,66,3.8,4.7,31.9,8.8,1.3
2869,2025-07-03,Sunshine Coast,Storm,15.3,78,8.9,0.0,34.1,9.0,1.2
2870,2025-07-03,Wollongong,Storm,19.7,36,19.7,4.5,10.5,9.6,8.4
2871,2025-07-04,Sydney,Heavy Rain,11.9,72,30.1,7.4,42.2,2.4,3.2
2872,2025-07-04,Melbourne,Cloudy,6.2,79,24.3,0.0,5.1,7.2,8.5
2873,2025-07-04,Brisbane,Cloudy,12.8,84,6.2,0.0,25.7,2.0,9.7
2874,2025-07-04,Perth,Cloudy,6.4,52,24.8,9.4,14.1,6.9,3.1
2875,2025-07-04,Adelaide,Cloudy,12.4,53,45.4,0.0,45.3,7.5,1.1
2876,2025-07-04,Gold Coast,Clear,8.8,86,29.7,13.0,21.6,5.6,1.6
2877,2025-07-04,Newcastle,Cloudy,15.6,48,17.1,33.1,49.8,2.2,9.6
2878,2025-07-04,Canberra,Partly Cloudy,16.9,30,43.2,0.0,21.2,8.6,7.2
2879,2025-07-04,Sunshine Coast,Heavy Rain,12.4,58,19.8,0.0,13.2,2.9,6.3
2880,2025-07-04,Wollongong,Partly Cloudy,11.8,42,21.1,0.0,45.7,2.1,2.3
2881,2025-07-05,Sydney,Clear,8.6,43,33.0,0.0,15.8,2.9,2.0
2882,2025-07-05,Melbourne,Partly Cloudy,12.1,77,47.3,0.0,13.0,3.3,9.8
2883,2025-07-05,Brisbane,Heavy Rain,9.2,66,35.6,8.5,11.3,7.6,2.6
2884,2025-07-05,Perth,Clear,17.8,91,39.3,0.0,19.5,7.3,8.2
2885,2025-07-05,Adelaide,Fog,5.9,68,10.4,5.2,26.6,9.9,9.8
2886,2025-07-05,Gold Coast,Light Rain,13.4,56,24.0,0.0,15.1,9.9,4.8
2887,2025-07-05,Newcastle,Heavy Rain,19.2,53,7.0,0.0,28.2,6.6,8.3
2888,2025-07-05,Canberra,Clear,8.1,77,5.3,0.0,46.6,8.6,3.7
2889,2025-07-05,Sunshine Coast,Heavy Rain,15.7,61,27.0,0.0,33.7,9.9,4.9
2890,2025-07-05,Wollongong,Partly Cloudy,16.1,45,4.8,22.3,35.2,6.2,4.6
2891,2025-07-06,Sydney,Cloudy,9.6,70,15.4,0.0,27.0,9.9,1.1
2892,2025-07-06,Melbourne,Cloudy,18.7,71,32.5,0.0,10.9,2.8,3.4
2893,2025-07-06,Brisbane,Storm,15.9,45,39.0,0.0,30.0,2.6,6.9
2894,2025-07-06,Perth,Cloudy,8.5,37,40.3,0.0,46.0,3.5,5.3
2895,2025-07-06,Adelaide,Fog,19.6,51,48.1,0.0,38.1,3.0,1.6
2896,2025-07-06,Gold Coast,Fog,10.6,67,5.0,40.3,15.6,7.7,5.0
2897,2025-07-06,Newcastle,Light Rain,5.2,83,34.1,0.0,34.0,7.0,4.6
2898,2025-07-06,Canberra,Partly Cloudy,16.5,41,5.0,3.5,24.4,1.8,1.9
2899,2025-07-06,Sunshine Coast,Cloudy,19.4,73,37.2,0.0,16.0,2.9,2.0
2900,2025-07-06,Wollongong,Storm,7.9,37,11.5,0.0,8.5,5.2,8.0
2901,2025-07-07,Sydney,Heavy Rain,8.2,57,1.4,0.0,29.2,2.2,1.5
2902,2025-07-07,Melbourne,Cloudy,5.2,46,2.3,0.0,9.3,2.6,3.4
2903,2025-07-07,Brisbane,Cloudy,19.6,46,14.9,0.0,46.9,3.2,4.2
2904,2025-07-07,Perth,Cloudy,16.8,37,38.4,41.7,30.9,6.5,4.0
2905,2025-07-07,Adelaide,Light Rain,18.4,86,31.2,0.0,6.1,5.1,2.4
2906,2025-07-07,Gold Coast,Storm,18.5,34,31.1,0.0,41.6,9.7,1.2
2907,2025-07-07,Newcastle,Storm,8.5,71,0.6,4.9,32.2,8.2,9.7
2908,2025-07-07,Canberra,Fog,11.2,63,13.9,0.0,47.8,5.0,10.0
2909,2025-07-07,Sunshine Coast,Heavy Rain,15.5,40,41.2,0.0,18.2,2.7,9.7
2910,2025-07-07,Wollongong,Storm,8.9,76,45.2,46.1,46.5,7.0,4.8
2911,2025-07-08,Sydney,Cloudy,17.0,31,28.2,0.0,10.3,4.5,5.5
2912,2025-07-08,Melbourne,Storm,9.7,61,1.8,3.6,44.8,8.8,1.7
2913,2025-07-08,Brisbane,Cloudy,18.1,36,19.4,0.0,30.7,8.6,8.1
2914,2025-07-08,Perth,Light Rain,9.1,75,15.5,0.0,48.9,1.1,9.0
2915,2025-07-08,Adelaide,Cloudy,5.6,82,12.7,0.0,33.0,4.5,8.1
2916,2025-07-08,Gold Coast,Heavy Rain,9.4,86,17.6,0.0,5.9,9.9,6.0
2917,2025-07-08,Newcastle,Fog,14.1,66,19.8,0.0,25.0,1.5,9.7
2918,2025-07-08,Canberra,Storm,13.0,90,30.1,4.5,27.8,2.5,9.0
2919,2025-07-08,Sunshine Coast,Light Rain,16.9,75,8.8,0.0,7.7,7.1,4.3
2920,2025-07-08,Wollongong,Clear,9.9,69,12.0,0.0,6.0,8.8,9.4
2921,2025-07-09,Sydney,Light Rain,6.1,62,3.6,0.0,17.4,9.5,5.4
2922,2025-07-09,Melbourne,Storm,16.5,79,43.9,41.7,9.6,1.4,9.7
2923,2025-07-09,Brisbane,Fog,8.4,50,35.0,0.0,25.6,5.2,2.5
2924,2025-07-09,Perth,Light Rain,9.6,42,20.7,0.0,18.2,4.4,4.8
2925,2025-07-09,Adelaide,Storm,10.5,94,30.3,12.6,18.9,9.5,5.9
2926,2025-07-09,Gold Coast,Fog,7.8,38,43.3,39.8,43.9,6.7,3.4
2927,2025-07-09,Newcastle,Storm,16.2,65,38.4,29.8,37.0,8.0,5.1
2928,2025-07-09,Canberra,Heavy Rain,15.8,41,35.9,0.0,42.5,9.7,9.2
2929,2025-07-09,Sunshine Coast,Cloudy,13.6,32,44.5,0.0,18.9,4.1,7.8
2930,2025-07-09,Wollongong,Light Rain,13.2,60,44.1,7.7,38.7,6.0,8.6
2931,2025-07-10,Sydney,Heavy Rain,12.5,32,32.2,0.0,16.0,4.6,6.7
2932,2025-07-10,Melbourne,Light Rain,17.1,62,42.7,0.0,14.3,5.8,3.9
2933,2025-07-10,Brisbane,Partly Cloudy,9.1,74,5.6,0.0,29.2,2.1,2.1
2934,2025-07-10,Perth,Light Rain,13.1,69,22.1,21.6,36.2,4.6,1.5
2935,2025-07-10,Adelaide,Heavy Rain,14.2,45,30.1,8.2,42.7,2.1,6.2
2936,2025-07-10,Gold Coast,Partly Cloudy,14.7,44,22.4,24.8,46.8,1.1,8.1
2937,2025-07-10,Newcastle,Fog,11.3,87,15.9,0.0,33.3,8.6,4.9
2938,2025-07-10,Canberra,Fog,16.8,83,24.2,0.0,43.5,8.1,5.3
2939,2025-07-10,Sunshine Coast,Fog,12.2,44,13.6,0.0,25.3,8.6,9.5
2940,2025-07-10,Wollongong,Cloudy,5.8,32,34.9,0.0,48.3,3.3,3.5
2941,2025-07-11,Sydney,Fog,14.6,71,22.9,0.0,21.7,9.9,2.9
2942,2025-07-11,Melbourne,Cloudy,8.9,64,17.8,35.5,34.5,4.5,8.5
2943,2025-07-11,Brisbane,Light Rain,16.3,56,12.1,0.0,17.2,2.7,7.4
2944,2025-07-11,Perth,Clear,19.7,73,47.6,34.3,12.2,9.4,5.2
2945,2025-07-11,Adelaide,Storm,12.9,48,23.7,0.0,35.3,8.9,5.5
2946,2025-07-11,Gold Coast,Heavy Rain,19.2,64,42.1,36.8,34.0,4.8,4.6
2947,2025-07-11,Newcastle,Light Rain,8.5,33,39.4,0.0,25.9,7.1,3.8
2948,2025-07-11,Canberra,Storm,13.1,66,9.8,0.0,7.5,5.3,8.5
2949,2025-07-11,Sunshine Coast,Light Rain,17.0,75,11.2,0.0,40.1,7.1,3.3
2950,2025-07-11,Wollongong,Clear,9.2,83,49.7,0.0,7.9,2.0,2.7
2951,2025-07-12,Sydney,Heavy Rain,15.2,72,1.1,23.5,12.8,6.5,4.1
2952,2025-07-12,Melbourne,Heavy Rain,6.5,39,17.4,0.0,28.9,5.3,5.6
2953,2025-07-12,Brisbane,Light Rain,8.1,35,1.1,0.0,14.7,8.6,3.8
2954,2025-07-12,Perth,Clear,16.1,48,10.4,15.0,13.0,9.9,6.2
2955,2025-07-12,Adelaide,Fog,15.7,65,31.2,0.0,5.2,7.3,7.1
2956,2025-07-12,Gold Coast,Heavy Rain,14.6,45,5.9,0.0,30.8,3.7,9.1
2957,2025-07-12,Newcastle,Clear,5.6,43,27.1,0.0,49.7,9.2,3.4
2958,2025-07-12,Canberra,Heavy Rain,18.7,74,4.8,0.0,11.5,8.3,8.4
2959,2025-07-12,Sunshine Coast,Storm,13.4,37,49.6,0.0,22.3,4.9,4.9
2960,2025-07-12,Wollongong,Partly Cloudy,13.7,57,28.7,41.4,30.1,2.9,5.3
2961,2025-07-13,Sydney,Storm,18.2,66,44.3,0.0,18.5,3.2,7.5
2962,2025-07-13,Melbourne,Storm,8.6,71,2.7,0.0,41.7,7.6,8.9
2963,2025-07-13,Brisbane,Partly Cloudy,12.1,40,49.8,0.0,41.6,4.6,4.2
2964,2025-07-13,Perth,Cloudy,19.2,75,9.9,0.0,32.8,2.3,8.8
2965,2025-07-13,Adelaide,Cloudy,14.8,95,12.3,0.0,22.8,6.0,5.2
2966,2025-07-13,Gold Coast,Heavy Rain,15.6,60,36.7,26.3,42.4,8.7,1.7
2967,2025-07-13,Newcastle,Heavy Rain,7.6,85,22.1,0.0,26.6,5.5,5.8
2968,2025-07-13,Canberra,Clear,18.8,36,14.7,0.0,36.7,8.7,2.5
2969,2025-07-13,Sunshine Coast,Heavy Rain,10.7,78,15.7,14.1,38.5,5.4,1.7
2970,2025-07-13,Wollongong,Partly Cloudy,12.7,32,14.3,0.0,36.7,1.1,8.3
2971,2025-07-14,Sydney,Partly Cloudy,13.5,65,12.5,0.0,25.5,9.9,2.6
2972,2025-07-14,Melbourne,Heavy Rain,10.5,42,14.6,0.0,41.0,3.9,1.7
2973,2025-07-14,Brisbane,Partly Cloudy,8.1,38,33.1,0.0,10.1,3.9,3.7
2974,2025-07-14,Perth,Fog,10.9,58,47.7,0.0,14.9,1.5,1.4
2975,2025-07-14,Adelaide,Clear,15.5,89,13.8,0.0,45.7,5.1,4.7
2976,2025-07-14,Gold Coast,Light Rain,5.4,59,0.3,35.3,36.5,10.0,9.8
2977,2025-07-14,Newcastle,Partly Cloudy,8.2,60,41.7,0.0,33.5,1.4,8.6
2978,2025-07-14,Canberra,Clear,18.1,67,28.3,0.0,8.5,8.2,6.0
2979,2025-07-14,Sunshine Coast,Fog,17.8,50,47.5,0.0,16.7,9.8,4.7
2980,2025-07-14,Wollongong,Light Rain,8.1,72,13.5,0.0,24.2,4.6,2.5
2981,2025-07-15,Sydney,Fog,14.8,40,48.8,0.0,20.4,7.5,8.5
