traffic_id,date,hour_of_day,city,traffic_level,congestion_delay_minutes,average_speed_kmh,incident_count,road_closure_count,weather_impact,is_peak_hours
18753,2025-09-07,3,Brisbane,Light,0.6,73.8,2,1,Moderate,0
18754,2025-09-07,3,Perth,Light,2.6,75.1,2,0,None,0
18755,2025-09-07,3,Adelaide,Light,4.3,76.8,0,1,Heavy,0
18756,2025-09-07,3,Gold Coast,Light,2.5,74.4,1,0,Heavy,0
18757,2025-09-07,3,Newcastle,Light,1.7,74.2,2,1,None,0
18758,2025-09-07,3,Canberra,Light,0.1,27.7,3,0,None,0
18759,2025-09-07,3,Sunshine Coast,Light,0.3,29.1,2,0,None,0
18760,2025-09-07,3,Wollongong,Light,3.6,33.0,0,0,None,0
18761,2025-09-07,4,Sydney,Moderate,2.4,67.8,0,1,Light,0
18762,2025-09-07,4,Melbourne,Light,1.9,22.0,0,1,None,0
18763,2025-09-07,4,Brisbane,Light,4.3,49.3,3,1,Heavy,0
18764,2025-09-07,4,Perth,Light,4.1,45.0,1,0,None,0
18765,2025-09-07,4,Adelaide,Light,4.6,62.6,0,0,None,0
18766,2025-09-07,4,Gold Coast,Light,0.1,27.2,3,1,Moderate,0
18767,2025-09-07,4,Newcastle,Light,2.9,32.8,3,0,Heavy,0
18768,2025-09-07,4,Canberra,Light,2.4,31.8,3,0,None,0
18769,2025-09-07,4,Sunshine Coast,Moderate,2.4,28.3,0,0,Light,0
18770,2025-09-07,4,Wollongong,Light,1.4,50.2,2,1,Light,0
18771,2025-09-07,5,Sydney,Light,4.5,26.6,0,0,Light,0
18772,2025-09-07,5,Melbourne,Light,1.5,68.1,1,1,Moderate,0
18773,2025-09-07,5,Brisbane,Light,4.3,34.0,3,0,Light,0
18774,2025-09-07,5,Perth,Light,1.0,36.2,0,0,None,0
18775,2025-09-07,5,Adelaide,Moderate,3.2,27.6,1,0,Light,0
18776,2025-09-07,5,Gold Coast,Light,1.1,41.6,2,0,Moderate,0
18777,2025-09-07,5,Newcastle,Light,2.6,71.6,3,0,Heavy,0
18778,2025-09-07,5,Canberra,Moderate,1.5,68.5,1,0,None,0
18779,2025-09-07,5,Sunshine Coast,Moderate,3.1,36.0,2,0,Moderate,0
18780,2025-09-07,5,Wollongong,Moderate,4.6,73.0,3,1,Light,0
18781,2025-09-07,6,Sydney,Light,3.9,63.6,1,1,None,0
18782,2025-09-07,6,Melbourne,Light,1.4,75.2,0,0,Moderate,0
18783,2025-09-07,6,Brisbane,Light,3.7,23.5,0,1,Light,0
18784,2025-09-07,6,Perth,Moderate,3.1,44.1,1,0,Light,0
18785,2025-09-07,6,Adelaide,Light,2.4,74.0,3,1,Heavy,0
18786,2025-09-07,6,Gold Coast,Light,0.6,26.5,2,0,Moderate,0
18787,2025-09-07,6,Newcastle,Light,0.4,69.4,2,0,Light,0
18788,2025-09-07,6,Canberra,Light,3.2,26.5,0,0,Heavy,0
18789,2025-09-07,6,Sunshine Coast,Light,2.0,40.0,1,0,Moderate,0
18790,2025-09-07,6,Wollongong,Light,3.1,29.2,0,0,Light,0
18791,2025-09-07,7,Sydney,Light,2.5,55.7,3,0,None,0
18792,2025-09-07,7,Melbourne,Light,3.8,57.8,0,1,Light,0
18793,2025-09-07,7,Brisbane,Light,0.2,25.8,0,1,None,0
18794,2025-09-07,7,Perth,Light,0.4,73.3,0,1,Heavy,0
18795,2025-09-07,7,Adelaide,Light,4.6,40.7,2,1,Heavy,0
18796,2025-09-07,7,Gold Coast,Light,1.0,31.7,0,1,Heavy,0
18797,2025-09-07,7,Newcastle,Light,3.8,30.0,1,0,None,0
18798,2025-09-07,7,Canberra,Light,2.4,51.9,1,1,None,0
18799,2025-09-07,7,Sunshine Coast,Light,2.4,22.0,0,1,None,0
18800,2025-09-07,7,Wollongong,Light,3.8,66.9,1,0,None,0
18801,2025-09-07,8,Sydney,Moderate,2.2,20.6,2,0,Light,0
18802,2025-09-07,8,Melbourne,Light,2.7,76.9,1,0,Heavy,0
18803,2025-09-07,8,Brisbane,Moderate,3.9,20.1,3,1,Light,0
18804,2025-09-07,8,Perth,Light,1.6,20.2,0,1,None,0
18805,2025-09-07,8,Adelaide,Light,2.7,75.0,1,1,Light,0
18806,2025-09-07,8,Gold Coast,Light,4.1,41.5,1,1,Moderate,0
18807,2025-09-07,8,Newcastle,Light,1.2,34.0,1,0,Moderate,0
18808,2025-09-07,8,Canberra,Light,2.1,51.5,0,0,Moderate,0
18809,2025-09-07,8,Sunshine Coast,Moderate,4.1,42.5,3,0,Light,0
18810,2025-09-07,8,Wollongong,Light,4.8,44.9,3,0,Light,0
18811,2025-09-07,9,Sydney,Light,0.9,31.2,3,0,Heavy,0
18812,2025-09-07,9,Melbourne,Light,3.9,67.8,2,1,Light,0
18813,2025-09-07,9,Brisbane,Light,4.1,31.2,3,0,None,0
18814,2025-09-07,9,Perth,Light,2.4,70.4,0,1,Light,0
18815,2025-09-07,9,Adelaide,Light,1.7,29.4,0,1,Heavy,0
18816,2025-09-07,9,Gold Coast,Light,2.6,67.6,3,0,None,0
18817,2025-09-07,9,Newcastle,Light,2.5,26.2,0,0,Moderate,0
18818,2025-09-07,9,Canberra,Light,4.6,65.8,1,1,Heavy,0
18819,2025-09-07,9,Sunshine Coast,Moderate,0.5,20.5,0,0,None,0
18820,2025-09-07,9,Wollongong,Light,3.2,77.8,2,1,Moderate,0
18821,2025-09-07,10,Sydney,Moderate,4.9,78.6,2,0,Moderate,0
18822,2025-09-07,10,Melbourne,Light,0.7,42.4,3,0,Heavy,0
18823,2025-09-07,10,Brisbane,Light,4.3,73.6,0,0,None,0
18824,2025-09-07,10,Perth,Light,3.9,36.1,3,1,None,0
18825,2025-09-07,10,Adelaide,Light,1.1,25.9,3,0,Light,0
18826,2025-09-07,10,Gold Coast,Light,3.9,72.7,3,1,Moderate,0
18827,2025-09-07,10,Newcastle,Light,0.7,30.4,2,1,Moderate,0
18828,2025-09-07,10,Canberra,Light,2.9,35.9,3,1,None,0
18829,2025-09-07,10,Sunshine Coast,Light,0.2,31.2,3,1,Moderate,0
18830,2025-09-07,10,Wollongong,Light,4.6,32.4,1,0,Light,0
18831,2025-09-07,11,Sydney,Light,2.2,50.9,1,1,None,0
18832,2025-09-07,11,Melbourne,Moderate,4.6,34.1,1,0,Heavy,0
18833,2025-09-07,11,Brisbane,Moderate,2.1,65.6,2,1,Light,0
18834,2025-09-07,11,Perth,Light,1.7,58.2,0,0,None,0
18835,2025-09-07,11,Adelaide,Moderate,1.5,65.8,0,0,Heavy,0
18836,2025-09-07,11,Gold Coast,Light,1.3,20.2,0,0,Light,0
18837,2025-09-07,11,Newcastle,Light,4.8,75.9,0,1,None,0
18838,2025-09-07,11,Canberra,Moderate,2.2,67.4,3,0,Light,0
18839,2025-09-07,11,Sunshine Coast,Light,0.4,32.8,3,0,Heavy,0
18840,2025-09-07,11,Wollongong,Light,4.0,59.8,3,0,None,0
18841,2025-09-07,12,Sydney,Light,4.6,49.0,0,1,None,0
18842,2025-09-07,12,Melbourne,Light,1.0,78.9,1,0,None,0
18843,2025-09-07,12,Brisbane,Light,0.4,60.4,3,1,None,0
18844,2025-09-07,12,Perth,Light,2.3,58.9,3,0,Light,0
18845,2025-09-07,12,Adelaide,Light,1.3,20.3,1,1,Heavy,0
18846,2025-09-07,12,Gold Coast,Light,3.8,29.3,3,1,None,0
18847,2025-09-07,12,Newcastle,Light,2.4,23.8,3,1,Heavy,0
18848,2025-09-07,12,Canberra,Light,0.9,50.6,2,0,None,0
18849,2025-09-07,12,Sunshine Coast,Light,0.7,61.7,3,0,Light,0
18850,2025-09-07,12,Wollongong,Light,1.2,73.7,1,0,Moderate,0
18851,2025-09-07,13,Sydney,Light,0.8,38.8,2,1,Moderate,0
18852,2025-09-07,13,Melbourne,Moderate,2.8,54.9,1,0,None,0
18853,2025-09-07,13,Brisbane,Light,2.8,70.6,3,0,Moderate,0
18854,2025-09-07,13,Perth,Light,2.2,37.8,1,1,Heavy,0
18855,2025-09-07,13,Adelaide,Light,4.8,44.1,1,0,Light,0
18856,2025-09-07,13,Gold Coast,Light,2.9,22.2,2,1,None,0
18857,2025-09-07,13,Newcastle,Light,0.9,49.5,2,0,Light,0
18858,2025-09-07,13,Canberra,Light,5.0,55.6,3,0,Light,0
18859,2025-09-07,13,Sunshine Coast,Light,4.1,62.3,1,0,Moderate,0
18860,2025-09-07,13,Wollongong,Light,3.9,70.1,2,1,Moderate,0
18861,2025-09-07,14,Sydney,Light,4.2,58.7,3,0,None,0
18862,2025-09-07,14,Melbourne,Moderate,0.4,29.8,0,0,Moderate,0
18863,2025-09-07,14,Brisbane,Light,2.0,43.9,0,0,Moderate,0
18864,2025-09-07,14,Perth,Moderate,1.2,66.9,2,1,Heavy,0
18865,2025-09-07,14,Adelaide,Moderate,3.9,70.3,1,0,Moderate,0
18866,2025-09-07,14,Gold Coast,Moderate,1.5,66.6,2,1,Light,0
18867,2025-09-07,14,Newcastle,Light,2.2,78.7,3,1,Light,0
18868,2025-09-07,14,Canberra,Light,3.5,52.7,3,0,Heavy,0
18869,2025-09-07,14,Sunshine Coast,Moderate,3.0,30.7,3,0,Moderate,0
18870,2025-09-07,14,Wollongong,Light,1.6,62.8,0,0,Heavy,0
18871,2025-09-07,15,Sydney,Light,1.1,71.1,1,1,Heavy,0
18872,2025-09-07,15,Melbourne,Light,2.0,34.1,2,1,Heavy,0
18873,2025-09-07,15,Brisbane,Light,4.3,50.6,3,0,Light,0
18874,2025-09-07,15,Perth,Light,2.9,32.4,0,0,Heavy,0
18875,2025-09-07,15,Adelaide,Light,4.6,75.6,2,1,Moderate,0
18876,2025-09-07,15,Gold Coast,Light,0.2,61.3,0,1,Moderate,0
18877,2025-09-07,15,Newcastle,Light,4.0,22.3,1,0,Moderate,0
18878,2025-09-07,15,Canberra,Light,4.4,41.2,1,0,Moderate,0
18879,2025-09-07,15,Sunshine Coast,Moderate,1.2,26.5,1,1,Moderate,0
18880,2025-09-07,15,Wollongong,Light,2.2,24.7,0,0,None,0
18881,2025-09-07,16,Sydney,Light,1.7,33.6,0,0,Light,0
18882,2025-09-07,16,Melbourne,Light,1.2,69.6,0,1,None,0
18883,2025-09-07,16,Brisbane,Moderate,4.0,50.4,0,0,Heavy,0
18884,2025-09-07,16,Perth,Light,2.3,43.4,1,1,Moderate,0
18885,2025-09-07,16,Adelaide,Light,3.6,48.9,0,0,None,0
18886,2025-09-07,16,Gold Coast,Light,2.8,55.9,1,0,Light,0
18887,2025-09-07,16,Newcastle,Light,1.4,75.6,1,0,Moderate,0
18888,2025-09-07,16,Canberra,Moderate,1.2,52.9,1,1,Heavy,0
18889,2025-09-07,16,Sunshine Coast,Moderate,1.8,65.4,1,1,None,0
18890,2025-09-07,16,Wollongong,Light,3.5,37.9,2,0,Heavy,0
18891,2025-09-07,17,Sydney,Light,0.6,64.7,1,1,None,0
18892,2025-09-07,17,Melbourne,Moderate,0.7,52.8,3,0,Heavy,0
18893,2025-09-07,17,Brisbane,Light,0.8,66.6,0,1,Moderate,0
18894,2025-09-07,17,Perth,Light,1.4,25.3,0,1,Moderate,0
18895,2025-09-07,17,Adelaide,Light,0.0,25.5,1,0,Light,0
18896,2025-09-07,17,Gold Coast,Light,1.0,71.0,0,1,Heavy,0
18897,2025-09-07,17,Newcastle,Light,3.6,58.6,0,0,Light,0
18898,2025-09-07,17,Canberra,Light,4.1,52.2,3,0,Light,0
18899,2025-09-07,17,Sunshine Coast,Moderate,3.8,28.0,2,0,Heavy,0
18900,2025-09-07,17,Wollongong,Light,4.3,61.6,2,1,Heavy,0
18901,2025-09-07,18,Sydney,Light,1.4,53.4,3,0,Heavy,0
18902,2025-09-07,18,Melbourne,Light,2.7,60.7,1,0,Heavy,0
18903,2025-09-07,18,Brisbane,Light,4.6,52.9,2,0,Moderate,0
18904,2025-09-07,18,Perth,Light,1.0,29.5,1,0,Heavy,0
18905,2025-09-07,18,Adelaide,Light,3.4,30.9,1,0,None,0
18906,2025-09-07,18,Gold Coast,Light,1.1,46.2,3,0,Heavy,0
18907,2025-09-07,18,Newcastle,Light,2.9,48.9,1,0,None,0
18908,2025-09-07,18,Canberra,Moderate,3.5,69.2,3,0,Heavy,0
18909,2025-09-07,18,Sunshine Coast,Light,3.1,64.8,3,0,Light,0
18910,2025-09-07,18,Wollongong,Light,2.0,69.3,2,1,Heavy,0
18911,2025-09-07,19,Sydney,Light,1.2,63.5,2,1,Light,0
18912,2025-09-07,19,Melbourne,Light,4.5,78.0,1,0,Moderate,0
18913,2025-09-07,19,Brisbane,Light,1.9,48.1,1,1,None,0
18914,2025-09-07,19,Perth,Light,3.1,44.0,1,0,Heavy,0
18915,2025-09-07,19,Adelaide,Light,1.0,68.5,1,1,Light,0
18916,2025-09-07,19,Gold Coast,Moderate,2.6,28.7,3,1,Light,0
18917,2025-09-07,19,Newcastle,Light,3.3,22.2,3,0,Light,0
18918,2025-09-07,19,Canberra,Light,4.5,68.5,1,1,Heavy,0
18919,2025-09-07,19,Sunshine Coast,Light,4.3,70.0,1,0,Moderate,0
18920,2025-09-07,19,Wollongong,Light,1.5,65.6,1,1,Heavy,0
18921,2025-09-07,20,Sydney,Light,3.8,29.3,2,1,Light,0
18922,2025-09-07,20,Melbourne,Moderate,0.8,52.2,2,0,None,0
18923,2025-09-07,20,Brisbane,Light,1.7,75.6,0,0,Light,0
18924,2025-09-07,20,Perth,Light,0.5,23.0,3,1,Light,0
18925,2025-09-07,20,Adelaide,Moderate,1.5,27.4,3,0,Moderate,0
18926,2025-09-07,20,Gold Coast,Moderate,0.1,53.7,2,0,Heavy,0
18927,2025-09-07,20,Newcastle,Light,1.6,60.2,1,1,Heavy,0
18928,2025-09-07,20,Canberra,Moderate,3.2,28.2,3,1,Heavy,0
18929,2025-09-07,20,Sunshine Coast,Light,2.8,45.5,1,0,Light,0
18930,2025-09-07,20,Wollongong,Light,2.2,62.6,1,0,Light,0
18931,2025-09-07,21,Sydney,Light,1.6,49.9,2,0,None,0
18932,2025-09-07,21,Melbourne,Light,2.3,25.1,3,1,Light,0
18933,2025-09-07,21,Brisbane,Light,0.0,80.0,1,1,Heavy,0
18934,2025-09-07,21,Perth,Light,1.3,26.9,1,0,None,0
18935,2025-09-07,21,Adelaide,Light,0.3,68.2,1,0,Light,0
18936,2025-09-07,21,Gold Coast,Light,1.4,55.7,1,1,None,0
18937,2025-09-07,21,Newcastle,Light,0.6,35.7,0,0,Heavy,0
18938,2025-09-07,21,Canberra,Moderate,4.4,69.3,1,1,Moderate,0
18939,2025-09-07,21,Sunshine Coast,Light,4.7,34.3,1,0,None,0
18940,2025-09-07,21,Wollongong,Moderate,1.7,28.5,1,1,Moderate,0
18941,2025-09-07,22,Sydney,Light,0.6,53.7,2,0,Moderate,0
18942,2025-09-07,22,Melbourne,Light,0.1,69.6,3,0,None,0
18943,2025-09-07,22,Brisbane,Moderate,3.5,47.5,1,1,Heavy,0
18944,2025-09-07,22,Perth,Moderate,4.0,24.3,0,0,Moderate,0
18945,2025-09-07,22,Adelaide,Light,4.4,51.8,2,0,Light,0
18946,2025-09-07,22,Gold Coast,Moderate,2.6,52.5,2,1,Heavy,0
18947,2025-09-07,22,Newcastle,Light,2.1,71.1,0,0,Heavy,0
18948,2025-09-07,22,Canberra,Light,1.3,29.7,2,1,Heavy,0
18949,2025-09-07,22,Sunshine Coast,Light,1.3,56.1,1,0,Moderate,0
18950,2025-09-07,22,Wollongong,Light,3.8,77.9,1,0,None,0
18951,2025-09-07,23,Sydney,Light,1.9,78.7,1,0,Light,0
18952,2025-09-07,23,Melbourne,Light,3.4,75.4,0,1,Moderate,0
18953,2025-09-07,23,Brisbane,Light,2.3,71.4,0,0,Moderate,0
18954,2025-09-07,23,Perth,Light,3.5,27.4,0,0,Moderate,0
18955,2025-09-07,23,Adelaide,Light,4.6,52.9,0,0,Moderate,0
18956,2025-09-07,23,Gold Coast,Light,2.4,70.4,0,1,Heavy,0
18957,2025-09-07,23,Newcastle,Light,1.4,65.8,1,1,None,0
18958,2025-09-07,23,Canberra,Light,3.8,63.6,0,1,None,0
18959,2025-09-07,23,Sunshine Coast,Light,2.4,66.9,2,1,Heavy,0
18960,2025-09-07,23,Wollongong,Moderate,3.9,61.4,2,1,None,0
18961,2025-09-08,0,Sydney,Moderate,2.2,44.4,0,0,Moderate,0
18962,2025-09-08,0,Melbourne,Light,0.9,72.6,2,1,Heavy,0
18963,2025-09-08,0,Brisbane,Light,1.5,29.1,3,1,Heavy,0
18964,2025-09-08,0,Perth,Light,1.5,24.6,0,0,None,0
18965,2025-09-08,0,Adelaide,Moderate,1.4,74.8,1,1,Moderate,0
18966,2025-09-08,0,Gold Coast,Light,3.5,53.8,0,1,Light,0
18967,2025-09-08,0,Newcastle,Light,0.4,24.6,2,0,Heavy,0
18968,2025-09-08,0,Canberra,Light,2.6,78.2,2,1,Light,0
18969,2025-09-08,0,Sunshine Coast,Moderate,2.2,24.3,3,0,Moderate,0
18970,2025-09-08,0,Wollongong,Moderate,0.4,77.1,0,1,None,0
18971,2025-09-08,1,Sydney,Light,1.1,74.7,3,0,Heavy,0
18972,2025-09-08,1,Melbourne,Light,4.6,60.3,0,0,Moderate,0
18973,2025-09-08,1,Brisbane,Moderate,4.4,78.0,1,0,None,0
18974,2025-09-08,1,Perth,Light,0.0,41.8,0,1,None,0
18975,2025-09-08,1,Adelaide,Light,3.3,65.4,1,1,Light,0
18976,2025-09-08,1,Gold Coast,Light,1.8,22.4,0,1,Heavy,0
18977,2025-09-08,1,Newcastle,Light,1.5,21.7,3,1,Moderate,0
18978,2025-09-08,1,Canberra,Light,0.6,65.8,0,0,Heavy,0
18979,2025-09-08,1,Sunshine Coast,Light,0.7,72.4,3,0,None,0
18980,2025-09-08,1,Wollongong,Light,0.0,74.6,2,0,None,0
18981,2025-09-08,2,Sydney,Light,0.2,74.0,1,0,None,0
18982,2025-09-08,2,Melbourne,Light,4.8,28.4,2,0,Moderate,0
18983,2025-09-08,2,Brisbane,Light,4.3,73.5,3,0,Light,0
18984,2025-09-08,2,Perth,Light,1.8,54.5,2,1,Light,0
18985,2025-09-08,2,Adelaide,Moderate,2.2,68.0,2,1,Heavy,0
18986,2025-09-08,2,Gold Coast,Light,4.6,77.9,1,1,None,0
18987,2025-09-08,2,Newcastle,Light,2.1,58.5,0,1,Heavy,0
18988,2025-09-08,2,Canberra,Light,3.8,42.6,0,0,Heavy,0
18989,2025-09-08,2,Sunshine Coast,Moderate,0.8,66.2,1,0,Light,0
18990,2025-09-08,2,Wollongong,Light,3.0,45.9,0,1,Moderate,0
18991,2025-09-08,3,Sydney,Moderate,4.3,42.4,2,1,Heavy,0
18992,2025-09-08,3,Melbourne,Light,4.9,38.5,3,0,None,0
18993,2025-09-08,3,Brisbane,Moderate,0.8,64.7,3,1,Light,0
18994,2025-09-08,3,Perth,Light,2.8,76.9,3,0,Light,0
18995,2025-09-08,3,Adelaide,Light,2.0,30.4,2,1,Heavy,0
18996,2025-09-08,3,Gold Coast,Light,1.8,45.0,1,0,None,0
18997,2025-09-08,3,Newcastle,Light,2.2,28.7,1,0,Heavy,0
18998,2025-09-08,3,Canberra,Light,1.0,57.6,3,0,Heavy,0
18999,2025-09-08,3,Sunshine Coast,Light,3.2,22.9,0,0,None,0
19000,2025-09-08,3,Wollongong,Light,3.6,25.4,0,0,Moderate,0
19001,2025-09-08,4,Sydney,Light,0.1,20.5,1,1,Moderate,0
19002,2025-09-08,4,Melbourne,Light,2.0,39.6,1,1,Heavy,0
19003,2025-09-08,4,Brisbane,Light,2.9,76.8,2,0,Heavy,0
19004,2025-09-08,4,Perth,Moderate,2.3,28.2,3,0,Heavy,0
19005,2025-09-08,4,Adelaide,Light,2.0,39.0,1,1,Moderate,0
19006,2025-09-08,4,Gold Coast,Light,2.7,47.0,1,1,Moderate,0
19007,2025-09-08,4,Newcastle,Light,0.8,60.5,0,1,Light,0
19008,2025-09-08,4,Canberra,Light,4.1,34.0,1,0,Moderate,0
19009,2025-09-08,4,Sunshine Coast,Light,0.3,61.6,1,1,Moderate,0
19010,2025-09-08,4,Wollongong,Light,2.2,54.9,2,0,None,0
19011,2025-09-08,5,Sydney,Light,1.0,37.4,0,0,Moderate,0
19012,2025-09-08,5,Melbourne,Light,1.6,79.4,2,0,Light,0
19013,2025-09-08,5,Brisbane,Moderate,2.0,24.4,1,0,Heavy,0
19014,2025-09-08,5,Perth,Moderate,3.3,68.7,2,1,Light,0
19015,2025-09-08,5,Adelaide,Light,0.4,44.3,0,0,Light,0
19016,2025-09-08,5,Gold Coast,Light,4.6,73.8,2,1,Heavy,0
19017,2025-09-08,5,Newcastle,Light,4.4,45.6,3,0,None,0
19018,2025-09-08,5,Canberra,Light,2.0,25.1,1,0,Light,0
19019,2025-09-08,5,Sunshine Coast,Light,1.0,72.1,2,0,None,0
19020,2025-09-08,5,Wollongong,Light,1.7,24.1,3,0,None,0
19021,2025-09-08,6,Sydney,Light,1.0,38.4,1,0,Light,0
19022,2025-09-08,6,Melbourne,Moderate,4.9,76.8,3,1,Light,0
19023,2025-09-08,6,Brisbane,Light,3.8,22.2,3,1,Moderate,0
19024,2025-09-08,6,Perth,Light,3.2,36.8,1,1,Moderate,0
19025,2025-09-08,6,Adelaide,Moderate,3.2,39.5,2,0,Moderate,0
19026,2025-09-08,6,Gold Coast,Light,0.7,23.0,1,0,Moderate,0
19027,2025-09-08,6,Newcastle,Light,1.0,60.4,2,0,Light,0
19028,2025-09-08,6,Canberra,Light,2.0,54.1,0,1,None,0
19029,2025-09-08,6,Sunshine Coast,Light,4.8,28.1,0,0,Moderate,0
19030,2025-09-08,6,Wollongong,Moderate,0.8,22.4,2,0,None,0
19031,2025-09-08,7,Sydney,Heavy,17.1,49.8,3,1,Moderate,1
19032,2025-09-08,7,Melbourne,Severe,16.7,44.0,3,1,Moderate,1
19033,2025-09-08,7,Brisbane,Heavy,29.9,24.5,3,1,None,1
19034,2025-09-08,7,Perth,Heavy,33.1,53.8,3,0,None,1
19035,2025-09-08,7,Adelaide,Heavy,23.0,52.8,3,1,Heavy,1
19036,2025-09-08,7,Gold Coast,Heavy,39.6,42.4,3,0,Heavy,1
19037,2025-09-08,7,Newcastle,Heavy,24.2,51.3,3,1,Light,1
19038,2025-09-08,7,Canberra,Heavy,39.4,39.5,1,1,Light,1
19039,2025-09-08,7,Sunshine Coast,Heavy,17.9,68.4,0,0,Heavy,1
19040,2025-09-08,7,Wollongong,Severe,18.3,49.8,0,1,None,1
19041,2025-09-08,8,Sydney,Heavy,17.0,42.5,3,1,Light,1
19042,2025-09-08,8,Melbourne,Heavy,38.1,62.9,0,1,Heavy,1
19043,2025-09-08,8,Brisbane,Severe,36.3,61.6,0,1,Moderate,1
19044,2025-09-08,8,Perth,Heavy,28.0,53.2,0,1,Light,1
19045,2025-09-08,8,Adelaide,Heavy,29.1,27.9,2,0,Heavy,1
19046,2025-09-08,8,Gold Coast,Heavy,19.4,29.5,2,1,Light,1
19047,2025-09-08,8,Newcastle,Heavy,34.3,56.0,1,1,Moderate,1
19048,2025-09-08,8,Canberra,Heavy,35.5,31.7,2,1,None,1
19049,2025-09-08,8,Sunshine Coast,Heavy,36.2,24.5,1,0,Heavy,1
19050,2025-09-08,8,Wollongong,Heavy,44.9,79.3,0,1,None,1
19051,2025-09-08,9,Sydney,Heavy,44.7,31.3,1,1,None,1
19052,2025-09-08,9,Melbourne,Heavy,26.9,48.5,0,1,None,1
19053,2025-09-08,9,Brisbane,Severe,41.6,67.5,2,0,Moderate,1
19054,2025-09-08,9,Perth,Heavy,42.5,57.8,1,0,Moderate,1
19055,2025-09-08,9,Adelaide,Heavy,30.0,63.4,0,1,None,1
19056,2025-09-08,9,Gold Coast,Heavy,35.7,37.6,0,0,None,1
19057,2025-09-08,9,Newcastle,Severe,36.8,75.6,1,0,Moderate,1
19058,2025-09-08,9,Canberra,Severe,37.1,61.5,1,1,Heavy,1
19059,2025-09-08,9,Sunshine Coast,Heavy,25.1,57.7,1,0,Light,1
19060,2025-09-08,9,Wollongong,Severe,41.7,48.8,1,1,Moderate,1
19061,2025-09-08,10,Sydney,Moderate,6.8,21.0,1,0,None,0
19062,2025-09-08,10,Melbourne,Light,4.2,22.8,0,0,Heavy,0
19063,2025-09-08,10,Brisbane,Moderate,0.4,29.3,0,0,None,0
19064,2025-09-08,10,Perth,Light,8.4,27.3,1,1,Heavy,0
19065,2025-09-08,10,Adelaide,Moderate,0.6,21.8,3,1,Light,0
19066,2025-09-08,10,Gold Coast,Moderate,3.1,73.3,0,1,None,0
19067,2025-09-08,10,Newcastle,Light,8.7,49.4,3,0,Heavy,0
19068,2025-09-08,10,Canberra,Light,1.8,61.7,1,1,Light,0
19069,2025-09-08,10,Sunshine Coast,Light,9.0,45.4,3,1,Light,0
19070,2025-09-08,10,Wollongong,Light,6.6,36.5,3,1,None,0
19071,2025-09-08,11,Sydney,Light,8.3,49.1,3,1,Light,0
19072,2025-09-08,11,Melbourne,Light,9.4,60.7,3,0,Light,0
19073,2025-09-08,11,Brisbane,Moderate,1.2,42.8,2,1,None,0
19074,2025-09-08,11,Perth,Light,9.8,45.7,2,1,None,0
19075,2025-09-08,11,Adelaide,Moderate,6.1,20.8,3,1,Light,0
19076,2025-09-08,11,Gold Coast,Light,9.9,21.3,1,1,Moderate,0
19077,2025-09-08,11,Newcastle,Light,4.2,49.6,2,1,None,0
19078,2025-09-08,11,Canberra,Moderate,3.5,48.6,1,0,None,0
19079,2025-09-08,11,Sunshine Coast,Light,0.8,63.2,1,1,Heavy,0
19080,2025-09-08,11,Wollongong,Light,9.0,27.6,2,0,Light,0
19081,2025-09-08,12,Sydney,Light,0.5,39.8,0,0,Light,0
19082,2025-09-08,12,Melbourne,Light,9.2,37.7,3,1,Light,0
19083,2025-09-08,12,Brisbane,Moderate,1.6,26.9,1,0,Heavy,0
19084,2025-09-08,12,Perth,Light,9.3,25.1,3,0,Moderate,0
19085,2025-09-08,12,Adelaide,Light,0.3,38.8,1,0,Light,0
19086,2025-09-08,12,Gold Coast,Light,8.0,75.1,0,0,None,0
19087,2025-09-08,12,Newcastle,Light,3.9,60.7,1,1,Moderate,0
19088,2025-09-08,12,Canberra,Light,6.2,36.7,3,0,None,0
19089,2025-09-08,12,Sunshine Coast,Light,8.8,68.2,2,0,None,0
19090,2025-09-08,12,Wollongong,Moderate,7.3,59.7,2,1,Light,0
19091,2025-09-08,13,Sydney,Light,4.6,52.6,0,0,Light,0
19092,2025-09-08,13,Melbourne,Light,7.5,28.1,0,1,Light,0
19093,2025-09-08,13,Brisbane,Light,3.7,71.9,0,1,None,0
19094,2025-09-08,13,Perth,Light,3.7,40.3,3,1,Heavy,0
19095,2025-09-08,13,Adelaide,Moderate,1.1,38.0,2,0,Heavy,0
19096,2025-09-08,13,Gold Coast,Light,0.5,23.9,2,1,Moderate,0
19097,2025-09-08,13,Newcastle,Moderate,2.0,36.1,3,0,Heavy,0
19098,2025-09-08,13,Canberra,Moderate,8.6,32.4,3,1,Heavy,0
19099,2025-09-08,13,Sunshine Coast,Light,3.4,50.5,1,1,Moderate,0
19100,2025-09-08,13,Wollongong,Moderate,5.0,50.9,3,0,Light,0
19101,2025-09-08,14,Sydney,Light,6.9,78.9,1,1,Moderate,0
19102,2025-09-08,14,Melbourne,Light,5.1,64.8,0,0,None,0
19103,2025-09-08,14,Brisbane,Light,1.8,68.7,1,0,Light,0
19104,2025-09-08,14,Perth,Moderate,2.3,34.4,2,0,Heavy,0
19105,2025-09-08,14,Adelaide,Moderate,3.7,46.6,2,1,Moderate,0
19106,2025-09-08,14,Gold Coast,Moderate,5.3,20.9,3,1,Heavy,0
